,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
674,2/9/2015,Quarter2,finishing,Monday,2,0.8,3.94,N/A,2160,0,0.0,0,0,18.0,1.057962963
675,2/9/2015,Quarter2,finishing,Monday,1,0.8,3.94,N/A,1200,0,0.0,0,0,10.0,0.962016667
676,2/9/2015,Quarter2,sweing,Monday,10,0.8,22.52,1127.0,120,88,0.0,0,0,56.0,0.9008
677,2/9/2015,Quarter2,sweing,Monday,1,0.8,22.52,1506.0,3600,70,0.0,0,0,57.0,0.900509044
678,2/9/2015,Quarter2,sweing,Monday,2,0.8,22.52,1413.0,360,70,0.0,0,0,57.0,0.900477825
679,2/9/2015,Quarter2,finishing,Monday,6,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.888125
680,2/9/2015,Quarter2,sweing,Monday,12,0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.800401961
681,2/9/2015,Quarter2,sweing,Monday,3,0.8,22.52,1271.0,5400,50,0.0,0,0,57.0,0.800161172
682,2/9/2015,Quarter2,sweing,Monday,9,0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.799963218
683,2/9/2015,Quarter2,sweing,Monday,4,0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.790003236
684,2/9/2015,Quarter2,sweing,Monday,11,0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148
685,2/9/2015,Quarter2,finishing,Monday,8,0.35,4.15,N/A,1800,0,0.0,0,0,15.0,0.707111111
686,2/9/2015,Quarter2,sweing,Monday,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234
687,2/9/2015,Quarter2,finishing,Monday,9,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.697708333
688,2/9/2015,Quarter2,sweing,Monday,6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157
689,2/9/2015,Quarter2,sweing,Monday,7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724
690,2/9/2015,Quarter2,sweing,Monday,8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724
691,2/9/2015,Quarter2,finishing,Monday,12,0.8,4.08,N/A,1080,0,0.0,0,0,9.0,0.272
692,2/10/2015,Quarter2,finishing,Tuesday,12,0.8,4.08,N/A,1080,0,0.0,0,0,9.0,1.004888889
693,2/10/2015,Quarter2,finishing,Tuesday,2,0.8,3.94,N/A,2160,0,0.0,0,0,18.0,0.966759259
694,2/10/2015,Quarter2,sweing,Tuesday,10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244
695,2/10/2015,Quarter2,sweing,Tuesday,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076
696,2/10/2015,Quarter2,sweing,Tuesday,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076
697,2/10/2015,Quarter2,sweing,Tuesday,2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.899984058
698,2/10/2015,Quarter2,finishing,Tuesday,1,0.8,3.94,N/A,1440,0,0.0,0,0,12.0,0.853666667
699,2/10/2015,Quarter2,sweing,Tuesday,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008
700,2/10/2015,Quarter2,sweing,Tuesday,12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.800401961
701,2/10/2015,Quarter2,finishing,Tuesday,4,0.7,4.15,N/A,1800,0,0.0,0,0,15.0,0.796755556
702,2/10/2015,Quarter2,sweing,Tuesday,6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009
703,2/10/2015,Quarter2,sweing,Tuesday,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148
704,2/10/2015,Quarter2,sweing,Tuesday,5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125
705,2/10/2015,Quarter2,finishing,Tuesday,8,0.35,4.15,N/A,960,0,0.0,0,0,8.0,0.703770833
706,2/10/2015,Quarter2,sweing,Tuesday,4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234
707,2/10/2015,Quarter2,finishing,Tuesday,9,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.6895
708,2/10/2015,Quarter2,finishing,Tuesday,6,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.628333333
709,2/10/2015,Quarter2,sweing,Tuesday,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724
710,2/10/2015,Quarter2,sweing,Tuesday,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.393548851
711,2/11/2015,Quarter2,finishing,Wednesday,4,0.7,4.15,N/A,1800,0,0.0,0,0,15.0,1.033155556
712,2/11/2015,Quarter2,finishing,Wednesday,12,0.8,4.08,N/A,1080,0,0.0,0,0,9.0,1.02
713,2/11/2015,Quarter2,sweing,Wednesday,2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928
714,2/11/2015,Quarter2,sweing,Wednesday,1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789
715,2/11/2015,Quarter2,finishing,Wednesday,8,0.35,4.15,N/A,1440,0,0.0,0,0,12.0,0.994375
716,2/11/2015,Quarter2,finishing,Wednesday,2,0.8,3.94,N/A,2160,0,0.0,0,0,18.0,0.912037037
717,2/11/2015,Quarter2,finishing,Wednesday,5,0.7,4.15,N/A,240,0,0.0,0,0,2.0,0.87
718,2/11/2015,Quarter2,sweing,Wednesday,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583
719,2/11/2015,Quarter2,sweing,Wednesday,6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475
720,2/11/2015,Quarter2,sweing,Wednesday,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.800401961
721,2/11/2015,Quarter2,sweing,Wednesday,9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.800144144
722,2/11/2015,Quarter2,sweing,Wednesday,5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233
723,2/11/2015,Quarter2,sweing,Wednesday,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494
724,2/11/2015,Quarter2,sweing,Wednesday,4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.700588406
725,2/11/2015,Quarter2,finishing,Wednesday,1,0.8,3.94,N/A,1440,0,0.0,0,0,12.0,0.618361111
726,2/11/2015,Quarter2,sweing,Wednesday,7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.600070513
727,2/11/2015,Quarter2,finishing,Wednesday,9,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.54175
728,2/11/2015,Quarter2,sweing,Wednesday,3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754
729,2/11/2015,Quarter2,sweing,Wednesday,11,0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226
730,2/12/2015,Quarter2,sweing,Thursday,1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918
731,2/12/2015,Quarter2,finishing,Thursday,4,0.7,4.15,N/A,1800,0,0.0,0,0,15.0,1.096633333
732,2/12/2015,Quarter2,sweing,Thursday,2,0.8,22.52,1327.0,0,113,0.0,0,0,57.5,1.000344928
733,2/12/2015,Quarter2,finishing,Thursday,12,0.8,4.08,N/A,1080,0,0.0,0,0,9.0,0.838666667
734,2/12/2015,Quarter2,sweing,Thursday,12,0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.800401961
735,2/12/2015,Quarter2,finishing,Thursday,8,0.35,4.15,N/A,1440,0,0.0,0,0,12.0,0.755486111
736,2/12/2015,Quarter2,sweing,Thursday,5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435
737,2/12/2015,Quarter2,sweing,Thursday,6,0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677
738,2/12/2015,Quarter2,finishing,Thursday,1,0.8,3.94,N/A,1440,0,0.0,0,0,12.0,0.664875
739,2/12/2015,Quarter2,finishing,Thursday,9,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.656666667
740,2/12/2015,Quarter2,sweing,Thursday,4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864
741,2/12/2015,Quarter2,finishing,Thursday,2,0.8,3.94,N/A,2160,0,0.0,0,0,18.0,0.601944444
742,2/12/2015,Quarter2,finishing,Thursday,5,0.7,4.15,N/A,240,0,0.0,0,0,2.0,0.58
743,2/12/2015,Quarter2,sweing,Thursday,7,0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.535677966
744,2/12/2015,Quarter2,sweing,Thursday,11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336
745,2/12/2015,Quarter2,sweing,Thursday,9,0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057
746,2/12/2015,Quarter2,sweing,Thursday,8,0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955
747,2/12/2015,Quarter2,sweing,Thursday,10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392
748,2/12/2015,Quarter2,sweing,Thursday,3,0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724
749,2/14/2015,Quarter2,sweing,Saturday,1,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409
750,2/14/2015,Quarter2,finishing,Saturday,7,0.7,4.15,N/A,1800,0,0.0,0,0,15.0,0.929277778
751,2/14/2015,Quarter2,finishing,Saturday,4,0.75,4.15,N/A,2400,0,0.0,0,0,20.0,0.902916667
752,2/14/2015,Quarter2,finishing,Saturday,12,0.8,4.08,N/A,1080,0,0.0,0,0,9.0,0.800888889
753,2/14/2015,Quarter2,sweing,Saturday,12,0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.800401961
754,2/14/2015,Quarter2,sweing,Saturday,2,0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492
755,2/14/2015,Quarter2,finishing,Saturday,1,0.8,3.94,N/A,1440,0,0.0,0,0,12.0,0.796208333
756,2/14/2015,Quarter2,sweing,Saturday,4,0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.750392157
757,2/14/2015,Quarter2,sweing,Saturday,5,0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.750392157
758,2/14/2015,Quarter2,finishing,Saturday,8,0.7,4.15,N/A,960,0,0.0,0,0,8.0,0.725625
759,2/14/2015,Quarter2,sweing,Saturday,8,0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125
760,2/14/2015,Quarter2,sweing,Saturday,7,0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602
761,2/14/2015,Quarter2,sweing,Saturday,11,0.6,11.41,1039.0,2280,23,0.0,0,2,55.0,0.600447507
762,2/14/2015,Quarter2,sweing,Saturday,6,0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451
763,2/14/2015,Quarter2,sweing,Saturday,3,0.5,30.1,1261.0,6960,30,0.0,0,1,58.0,0.500801724
764,2/14/2015,Quarter2,finishing,Saturday,6,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.483333333
765,2/14/2015,Quarter2,finishing,Saturday,9,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.238041667
766,2/15/2015,Quarter3,finishing,Sunday,1,0.8,3.94,N/A,960,0,0.0,0,0,8.0,1.1204375
767,2/15/2015,Quarter3,finishing,Sunday,2,0.8,3.94,N/A,960,0,0.0,0,0,8.0,1.108125
768,2/15/2015,Quarter3,sweing,Sunday,1,0.8,22.52,1420.0,6840,113,0.0,0,0,57.0,1.000230409
769,2/15/2015,Quarter3,finishing,Sunday,12,0.8,4.08,N/A,1080,0,0.0,0,0,9.0,0.876444444
770,2/15/2015,Quarter3,sweing,Sunday,12,0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.800806306
771,2/15/2015,Quarter3,finishing,Sunday,5,0.75,4.15,N/A,240,0,0.0,0,0,2.0,0.760833333
772,2/15/2015,Quarter3,sweing,Sunday,5,0.8,30.1,679.0,7140,0,0.0,0,0,59.5,0.722568627
773,2/15/2015,Quarter3,finishing,Sunday,11,0.6,2.9,N/A,1200,0,0.0,0,0,10.0,0.715333333
774,2/15/2015,Quarter3,sweing,Sunday,7,0.7,30.1,881.0,7080,0,0.0,0,1,59.0,0.700632768
775,2/15/2015,Quarter3,sweing,Sunday,8,0.7,30.1,507.0,5880,40,2.0,10,1,59.0,0.700573099
776,2/15/2015,Quarter3,sweing,Sunday,6,0.75,18.79,814.0,4080,0,0.0,0,0,34.0,0.681598039
777,2/15/2015,Quarter3,sweing,Sunday,11,0.65,11.41,700.0,2640,23,0.0,0,2,53.0,0.650223718
778,2/15/2015,Quarter3,finishing,Sunday,8,0.7,4.15,N/A,960,0,0.0,0,0,8.0,0.605208333
779,2/15/2015,Quarter3,finishing,Sunday,6,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.604166667
780,2/15/2015,Quarter3,sweing,Sunday,4,0.75,30.1,919.0,7140,0,0.0,0,1,59.5,0.598627451
781,2/15/2015,Quarter3,sweing,Sunday,3,0.6,30.1,1361.0,6960,30,0.0,0,1,58.0,0.475718391
782,2/15/2015,Quarter3,sweing,Sunday,2,0.8,22.52,12.0,6900,0,0.0,0,0,57.5,0.432122899
783,2/15/2015,Quarter3,finishing,Sunday,4,0.75,4.15,N/A,2400,0,0.0,0,0,20.0,0.287041667
784,2/15/2015,Quarter3,sweing,Sunday,9,0.5,18.79,1688.0,5280,0,0.0,0,1,54.0,0.283054487
785,2/16/2015,Quarter3,sweing,Monday,1,0.8,22.52,1422.0,6840,113,0.0,0,0,57.0,1.000230409
786,2/16/2015,Quarter3,finishing,Monday,9,0.8,3.94,N/A,1200,0,0.0,0,0,10.0,0.960433333
787,2/16/2015,Quarter3,finishing,Monday,12,0.8,4.08,N/A,1080,0,0.0,0,0,9.0,0.891555556
788,2/16/2015,Quarter3,finishing,Monday,3,0.5,4.15,N/A,960,0,0.0,0,0,8.0,0.864583333
789,2/16/2015,Quarter3,sweing,Monday,3,0.65,30.1,1263.0,600,63,0.0,0,1,58.0,0.802243319
790,2/16/2015,Quarter3,sweing,Monday,5,0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392
791,2/16/2015,Quarter3,sweing,Monday,12,0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375
792,2/16/2015,Quarter3,finishing,Monday,6,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.773333333
793,2/16/2015,Quarter3,sweing,Monday,6,0.75,18.79,895.0,3960,0,0.0,0,0,33.0,0.75065101
794,2/16/2015,Quarter3,sweing,Monday,4,0.75,30.1,912.0,7020,0,0.0,0,1,58.0,0.750356125
795,2/16/2015,Quarter3,finishing,Monday,4,0.75,4.15,N/A,1800,0,0.0,0,0,15.0,0.722333333
796,2/16/2015,Quarter3,sweing,Monday,7,0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.700459889
797,2/16/2015,Quarter3,finishing,Monday,5,0.75,4.15,N/A,1200,0,0.0,0,0,10.0,0.629416667
798,2/16/2015,Quarter3,sweing,Monday,8,0.7,30.1,7.0,7080,27,2.0,10,2,59.0,0.621971751
799,2/16/2015,Quarter3,sweing,Monday,11,0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.565972222
800,2/16/2015,Quarter3,sweing,Monday,10,0.6,18.22,1131.0,5280,0,0.0,0,1,44.0,0.35542803
801,2/16/2015,Quarter3,sweing,Monday,9,0.6,18.79,2103.0,5400,0,0.0,0,1,54.0,0.329964879
802,2/16/2015,Quarter3,finishing,Monday,7,0.7,4.15,N/A,1800,0,0.0,0,0,15.0,0.258
803,2/17/2015,Quarter3,sweing,Tuesday,1,0.8,22.52,1445.0,6840,113,0.0,0,0,57.0,1.000230409
804,2/17/2015,Quarter3,finishing,Tuesday,10,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.927541667
805,2/17/2015,Quarter3,finishing,Tuesday,7,0.7,5.13,N/A,1200,0,0.0,0,0,10.0,0.91375
806,2/17/2015,Quarter3,finishing,Tuesday,12,0.8,5.13,N/A,1080,0,0.0,0,0,9.0,0.9025
807,2/17/2015,Quarter3,sweing,Tuesday,12,0.8,15.26,1133.0,4080,38,0.0,0,0,34.0,0.800401961
808,2/17/2015,Quarter3,finishing,Tuesday,3,0.5,5.13,N/A,1800,0,0.0,0,0,15.0,0.7866
809,2/17/2015,Quarter3,sweing,Tuesday,6,0.75,18.79,726.0,3360,0,0.0,0,0,33.0,0.750621354
810,2/17/2015,Quarter3,sweing,Tuesday,4,0.75,30.1,849.0,7020,45,0.0,0,1,58.0,0.750356125
811,2/17/2015,Quarter3,finishing,Tuesday,6,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.749166667
812,2/17/2015,Quarter3,sweing,Tuesday,7,0.7,30.1,562.0,840,30,0.0,0,1,59.0,0.700888203
813,2/17/2015,Quarter3,sweing,Tuesday,11,0.7,11.41,1054.0,3420,30,0.0,0,2,56.0,0.700614035
814,2/17/2015,Quarter3,sweing,Tuesday,3,0.7,30.1,1422.0,6960,50,0.0,0,1,58.0,0.700603448
815,2/17/2015,Quarter3,finishing,Tuesday,4,0.75,5.13,N/A,960,0,0.0,0,0,8.0,0.656666667
816,2/17/2015,Quarter3,sweing,Tuesday,5,0.8,30.1,680.0,7140,0,0.0,0,0,59.0,0.653431373
817,2/17/2015,Quarter3,sweing,Tuesday,9,0.65,18.79,2120.0,5520,0,0.0,0,1,51.0,0.650134
818,2/17/2015,Quarter3,sweing,Tuesday,8,0.6,29.4,179.0,0,23,5.0,30,2,58.0,0.600982906
819,2/17/2015,Quarter3,finishing,Tuesday,9,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.586041667
820,2/17/2015,Quarter3,finishing,Tuesday,2,0.8,5.13,N/A,1800,0,0.0,0,0,15.0,0.5814
821,2/17/2015,Quarter3,sweing,Tuesday,2,0.5,30.33,838.0,6720,0,0.0,0,1,56.0,0.361071429
822,2/17/2015,Quarter3,sweing,Tuesday,10,0.65,18.22,741.0,0,0,8.0,35,1,49.0,0.302117347
823,2/18/2015,Quarter3,finishing,Wednesday,12,0.8,5.13,N/A,1200,0,0.0,0,0,10.0,0.9918
824,2/18/2015,Quarter3,finishing,Wednesday,6,0.8,2.9,N/A,1440,0,0.0,0,0,12.0,0.936861111
825,2/18/2015,Quarter3,finishing,Wednesday,2,0.8,5.13,N/A,1440,0,0.0,0,0,12.0,0.919125
826,2/18/2015,Quarter3,sweing,Wednesday,11,0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125
827,2/18/2015,Quarter3,sweing,Wednesday,4,0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392
828,2/18/2015,Quarter3,sweing,Wednesday,5,0.8,30.1,511.0,0,0,0.0,0,0,59.0,0.800980392
829,2/18/2015,Quarter3,sweing,Wednesday,12,0.8,15.26,1095.0,4080,63,0.0,0,0,34.0,0.800401961
830,2/18/2015,Quarter3,sweing,Wednesday,1,0.8,22.52,1374.0,3960,63,0.0,0,0,57.0,0.800279693
831,2/18/2015,Quarter3,sweing,Wednesday,6,0.75,18.79,759.0,3960,34,0.0,0,0,33.0,0.75065101
832,2/18/2015,Quarter3,sweing,Wednesday,7,0.75,30.1,553.0,2280,45,0.0,0,1,59.0,0.75053268
833,2/18/2015,Quarter3,finishing,Wednesday,4,0.75,5.13,N/A,960,0,0.0,0,0,8.0,0.734645833
834,2/18/2015,Quarter3,sweing,Wednesday,3,0.7,30.1,1057.0,0,40,0.0,0,1,58.0,0.700603448
835,2/18/2015,Quarter3,sweing,Wednesday,9,0.7,18.79,1587.0,4560,30,0.0,0,1,51.0,0.70009573
836,2/18/2015,Quarter3,finishing,Wednesday,7,0.7,5.13,N/A,960,0,0.0,0,0,8.0,0.671875
837,2/18/2015,Quarter3,finishing,Wednesday,10,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.64025
838,2/18/2015,Quarter3,finishing,Wednesday,8,0.7,5.13,N/A,960,0,0.0,0,0,8.0,0.58
839,2/18/2015,Quarter3,finishing,Wednesday,9,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.549791667
840,2/18/2015,Quarter3,sweing,Wednesday,2,0.6,30.33,868.0,6840,0,0.0,0,1,57.0,0.328131579
841,2/18/2015,Quarter3,sweing,Wednesday,10,0.7,19.68,1119.0,5640,0,8.0,35,1,47.0,0.303574468
842,2/18/2015,Quarter3,finishing,Wednesday,3,0.5,5.13,N/A,960,0,0.0,0,0,8.0,0.2565
843,2/18/2015,Quarter3,sweing,Wednesday,8,0.65,29.4,962.0,4560,0,4.5,30,2,57.0,0.251399254
844,2/19/2015,Quarter3,finishing,Thursday,3,0.5,5.13,N/A,2880,0,0.0,0,0,12.0,0.81640625
845,2/19/2015,Quarter3,sweing,Thursday,12,0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.800711494
846,2/19/2015,Quarter3,sweing,Thursday,1,0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.800470513
847,2/19/2015,Quarter3,sweing,Thursday,4,0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017
848,2/19/2015,Quarter3,sweing,Thursday,5,0.8,30.1,276.0,600,63,3.5,15,0,59.5,0.799982853
849,2/19/2015,Quarter3,finishing,Thursday,6,0.8,2.9,N/A,4320,0,0.0,0,0,18.0,0.785864198
850,2/19/2015,Quarter3,sweing,Thursday,6,0.75,18.79,899.0,3960,56,0.0,0,0,33.0,0.75065101
851,2/19/2015,Quarter3,finishing,Thursday,10,0.8,3.94,N/A,2400,0,0.0,0,0,10.0,0.733277778
852,2/19/2015,Quarter3,finishing,Thursday,2,0.8,5.13,N/A,3600,0,0.0,0,0,15.0,0.710125
853,2/19/2015,Quarter3,sweing,Thursday,3,0.7,30.1,247.0,6960,50,0.0,0,1,58.0,0.700603448
854,2/19/2015,Quarter3,sweing,Thursday,11,0.7,11.41,653.0,3480,30,0.0,0,2,58.0,0.700540441
855,2/19/2015,Quarter3,sweing,Thursday,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7
856,2/19/2015,Quarter3,finishing,Thursday,4,0.75,5.13,N/A,1920,0,0.0,0,0,8.0,0.684027778
857,2/19/2015,Quarter3,finishing,Thursday,8,0.7,5.13,N/A,1920,0,0.0,0,0,8.0,0.672135417
858,2/19/2015,Quarter3,sweing,Thursday,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51.0,0.638614379
859,2/19/2015,Quarter3,finishing,Thursday,5,0.75,5.13,N/A,1920,0,0.0,0,0,8.0,0.631354167
860,2/19/2015,Quarter3,sweing,Thursday,7,0.75,30.1,444.0,0,0,5.0,20,1,59.0,0.611140537
861,2/19/2015,Quarter3,finishing,Thursday,12,0.8,5.13,N/A,2160,0,0.0,0,0,9.0,0.609583333
862,2/19/2015,Quarter3,sweing,Thursday,2,0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789
863,2/19/2015,Quarter3,sweing,Thursday,10,0.7,19.68,1410.0,5760,0,0.0,0,1,48.0,0.249416667
864,2/22/2015,Quarter4,finishing,Sunday,3,0.5,5.13,N/A,1800,0,0.0,0,0,15.0,0.8721
865,2/22/2015,Quarter4,finishing,Sunday,6,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.8319375
866,2/22/2015,Quarter4,finishing,Sunday,2,0.8,5.13,N/A,4800,0,0.0,0,0,20.0,0.8300625
867,2/22/2015,Quarter4,finishing,Sunday,11,0.6,2.9,N/A,2880,0,0.0,0,0,12.0,0.805555556
868,2/22/2015,Quarter4,sweing,Sunday,12,0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.800401961
869,2/22/2015,Quarter4,sweing,Sunday,4,0.8,30.1,922.0,5820,63,0.0,0,1,59.0,0.80000295
870,2/22/2015,Quarter4,finishing,Sunday,12,0.8,5.13,N/A,2400,0,0.0,0,0,10.0,0.78375
871,2/22/2015,Quarter4,finishing,Sunday,9,0.8,3.94,N/A,2400,0,0.0,0,0,10.0,0.753525
872,2/22/2015,Quarter4,sweing,Sunday,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101
873,2/22/2015,Quarter4,finishing,Sunday,1,0.8,3.94,N/A,2880,0,0.0,0,0,12.0,0.727349537
874,2/22/2015,Quarter4,sweing,Sunday,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035
875,2/22/2015,Quarter4,sweing,Sunday,2,0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.700605263
876,2/22/2015,Quarter4,sweing,Sunday,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805
877,2/22/2015,Quarter4,sweing,Sunday,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.627011183
878,2/22/2015,Quarter4,sweing,Sunday,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.626577778
879,2/22/2015,Quarter4,sweing,Sunday,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875
880,2/22/2015,Quarter4,sweing,Sunday,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.393548851
881,2/22/2015,Quarter4,finishing,Sunday,10,0.8,3.94,N/A,960,0,0.0,0,0,8.0,0.385791667
882,2/22/2015,Quarter4,sweing,Sunday,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459
883,2/22/2015,Quarter4,finishing,Sunday,7,0.7,5.13,N/A,960,0,0.0,0,0,8.0,0.283958333
884,2/23/2015,Quarter4,finishing,Monday,10,0.8,3.94,N/A,2400,0,0.0,0,0,20.0,0.955791667
885,2/23/2015,Quarter4,finishing,Monday,8,0.7,5.13,N/A,960,0,0.0,0,0,8.0,0.930416667
886,2/23/2015,Quarter4,finishing,Monday,12,0.8,5.13,N/A,1080,0,0.0,0,0,9.0,0.9025
887,2/23/2015,Quarter4,finishing,Monday,3,0.8,5.13,N/A,2160,0,0.0,0,0,18.0,0.87115
888,2/23/2015,Quarter4,sweing,Monday,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.800401961
889,2/23/2015,Quarter4,sweing,Monday,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255
890,2/23/2015,Quarter4,sweing,Monday,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255
891,2/23/2015,Quarter4,sweing,Monday,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115
892,2/23/2015,Quarter4,sweing,Monday,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101
893,2/23/2015,Quarter4,sweing,Monday,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.750293939
894,2/23/2015,Quarter4,sweing,Monday,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623
895,2/23/2015,Quarter4,sweing,Monday,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035
896,2/23/2015,Quarter4,sweing,Monday,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.700362069
897,2/23/2015,Quarter4,sweing,Monday,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128
898,2/23/2015,Quarter4,sweing,Monday,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667
899,2/23/2015,Quarter4,finishing,Monday,6,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.3715625
900,2/23/2015,Quarter4,finishing,Monday,9,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.3715625
901,2/23/2015,Quarter4,finishing,Monday,2,0.8,5.13,N/A,960,0,0.0,0,0,8.0,0.36871875
